"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"29","Shopping around? Handsets on #Vodafone , Samsung #GalaxyS4 ; Buy now! http://t.co/JzluS0sRuB",FALSE,0,NA,2014-02-10 02:45:10,FALSE,NA,"432706779932557312",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"30","Discover the best deals on #Vodafone ? Award winning #phones , Why wait?  http://t.co/kpgwq2b9XQ #fb",FALSE,0,NA,2014-02-10 02:42:41,FALSE,NA,"432706156625428480",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"31","#vodafone  Australia is just difficult. They cant identify me yet they can debit my account monthly.",FALSE,0,NA,2014-02-10 02:29:31,FALSE,NA,"432702841589735424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rob2206",0,FALSE,FALSE,NA,NA
"32","Shopping around? Handsets on #Vodafone , Sony #Xperia Z; Don't Delay! http://t.co/JzluS0sRuB",FALSE,0,NA,2014-02-10 02:24:48,FALSE,NA,"432701656200151040",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"33","#Wendover Check #offers on #Samsung #Nokia every network Orange #O2 #Tesco #Vodafone highstreet brands in one place http://t.co/585xUp0Mpp",FALSE,0,NA,2014-02-10 02:23:20,FALSE,NA,"432701285922779137",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"34","Stop shopping around! #Vodafone deals for you! We do great ranges on #Sony ! Why wait?  http://t.co/kpgwq2b9XQ #fb",FALSE,0,NA,2014-02-10 02:08:08,FALSE,NA,"432697460071620608",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"35","Discover the best deals on #Vodafone ? With the latest #Smartphones ! Exclusive deals! http://t.co/kpgwq2b9XQ #fb",FALSE,0,NA,2014-02-10 01:57:06,FALSE,NA,"432694684801335296",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"36","#Vodafone presenta el #LG G Flex: Vodafone ha presentado su gran novedad en el catálogo de… http://t.co/sIt5lFWktF",FALSE,0,NA,2014-02-10 01:48:03,FALSE,NA,"432692407516147712",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","antonio3407",0,FALSE,FALSE,NA,NA
"37","Shopping around? Handsets on #Vodafone , #iPhone 5 (16GB, �32 PM); Exclusive deal! http://t.co/JzluS0sRuB",FALSE,0,NA,2014-02-10 01:47:20,FALSE,NA,"432692227459256322",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"38","#Hadoop #Hortonworks #StructureData #Vodafone #Zaloni Four ways Hadoop makes telco shareholders happier http://t.co/4JOa6fGeps",FALSE,0,NA,2014-02-10 01:25:15,FALSE,NA,"432686670878490624",NA,"<a href=""http://regrit.com"" rel=""nofollow"">Regrit Articles</a>","FindFollowTweet",0,FALSE,FALSE,NA,NA
"39","#Maidstone Check #offers on #Samsung #Nokia every network Orange #O2 #Tesco #Vodafone highstreet brands in one place http://t.co/585xUp0Mpp",FALSE,0,NA,2014-02-10 01:15:01,FALSE,NA,"432684093818810368",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"40","Shopping around? Handsets on #Vodafone , #HTC One; Shop now! http://t.co/JzluS0sRuB",FALSE,0,NA,2014-02-10 01:00:00,FALSE,NA,"432680316718034944",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","EasyDealMobiles",0,FALSE,FALSE,NA,NA
"41","#Warwick Check #offers on #Samsung #Nokia every network Orange #O2 #Tesco #Vodafone highstreet brands in one place http://t.co/585xUp0Mpp",FALSE,0,NA,2014-02-10 00:49:12,FALSE,NA,"432677595852058625",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"42","#HebdenRoyd Check #offers on #Samsung #Nokia every network Orange #O2 #Tesco #Vodafone highstreet brands in one place http://t.co/585xUp0Mpp",FALSE,0,NA,2014-02-10 00:42:24,FALSE,NA,"432675886656389120",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
"43","#Wallsend Check #offers on #Samsung #Nokia every network Orange #O2 #Tesco #Vodafone highstreet brands in one place http://t.co/585xUp0Mpp",FALSE,0,NA,2014-02-10 00:16:08,FALSE,NA,"432669276332621824",NA,"<a href=""http://tweetadder.com"" rel=""nofollow"">TweetAdder v4</a>","mobiledirectuk",0,FALSE,FALSE,NA,NA
