"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"78","@WhyAreYouArsed Sunday #football #lfc #laxative",FALSE,0,"WhyAreYouArsed",2014-05-10 08:41:17,FALSE,"465046007722807296","465048918695636992","160872572","<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","ChelskiJools",0,FALSE,FALSE,NA,NA
"79","""@Football_ID: Penyerang Ajax Siap Cetak Gol Lagi di Indonesia http://t.co/eumHjwjVQA #Indonesia #Football""",FALSE,0,NA,2014-05-10 08:41:08,FALSE,NA,"465048883320475648",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","Agungekopras",0,FALSE,FALSE,NA,NA
"80","#football Fellaini over transfer naar Man United: “Uiteindelijk heeft het goed uitgepakt” http://t.co/YNV0UFfHxz #voetbal",FALSE,0,NA,2014-05-10 08:41:07,FALSE,NA,"465048879436550144",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","BE_voetbal",0,FALSE,FALSE,NA,NA
"81","Απόλλων: Μοναδικός στόχος το τρίποντο | http://t.co/NqUsKT3yda: http://t.co/PY83bHwBv8 #Apollon #Limassol #Cyprus #Football",FALSE,0,NA,2014-05-10 08:41:04,FALSE,NA,"465048866983665664",NA,"<a href=""http://twitter.com/tweetbutton"" rel=""nofollow"">Tweet Button</a>","ApollonLimFC",1,FALSE,FALSE,NA,NA
"82","RT @footballinit: Mourinho set for key meeting #football http://t.co/zf0Lxexezx",FALSE,0,NA,2014-05-10 08:40:59,FALSE,NA,"465048843332366336",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","AlabamaPaname",1,TRUE,FALSE,NA,NA
"83","Daily Mail: Роджерс ищет конкурента для Миньоле и готов приобрести Ворма http://t.co/SZJ4bxuAOT #football sports.ru",FALSE,0,NA,2014-05-10 08:40:48,FALSE,NA,"465048799195324417",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ak_sport_rss",0,FALSE,FALSE,NA,NA
"84","Чемпионат Беларуси. 7-й тур. БАТЭ принимает «Слуцк», «Динамо» Брест – «Динамо» Минск и другие... http://t.co/sfFIKiY7YY #football sports.ru",FALSE,0,NA,2014-05-10 08:40:45,FALSE,NA,"465048787698733056",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ak_sport_rss",0,FALSE,FALSE,NA,NA
"85","RT @footballinit: Allardyce unsure over future #football http://t.co/2T5mreA039",FALSE,0,NA,2014-05-10 08:40:45,FALSE,NA,"465048787497799680",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","AlabamaPaname",1,TRUE,FALSE,NA,NA
"86","ff on twitter@EbsRola #Godsowndivas #breakingnews #popculture #football #finance #forbeswoman #wisdom #blackgirlsrock     #BringBackOurGirls",FALSE,1,NA,2014-05-10 08:40:43,FALSE,NA,"465048777364373504",NA,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry®</a>","EbsRola",0,FALSE,FALSE,NA,NA
"87","RT @footballinit: Shearer Take Lambert to Brazil #football http://t.co/DQvdAQqoUk",FALSE,0,NA,2014-05-10 08:40:43,FALSE,NA,"465048777053995008",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","AlabamaPaname",1,TRUE,FALSE,NA,NA
"88","RT @footballinit: Giggs back duo to shine #football http://t.co/HcvwzSoE5F",FALSE,0,NA,2014-05-10 08:40:42,FALSE,NA,"465048775707598850",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","AlabamaPaname",1,TRUE,FALSE,NA,NA
"89","Криштиану Роналду: «Бразилия и Испания – фавориты чемпионата мира» http://t.co/hjWjoNrgI2 #football sports.ru",FALSE,0,NA,2014-05-10 08:40:42,FALSE,NA,"465048775010971649",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ak_sport_rss",0,FALSE,FALSE,NA,NA
"90","Жозе Моуринью: «Принял решение по Куртуа. Но я не клуб, я тренер» http://t.co/HJeSFHUWWQ #football sports.ru",FALSE,0,NA,2014-05-10 08:40:39,FALSE,NA,"465048762008616960",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ak_sport_rss",0,FALSE,FALSE,NA,NA
"91","RT @JulieFloriane: Man Down! ������������������������ I'm weak! ������#football #mandown  #footballhighlights ������ https://t.co/wbB4u1mzYs via @vineapp",FALSE,0,NA,2014-05-10 08:40:31,FALSE,NA,"465048726147313664",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","PinkyDustyMary",1,TRUE,FALSE,NA,NA
"92","RT @Twing_IT: #FOOTBALL 3min PODCast FACup @ChelseaLFC v @ArsenalLadies &amp; @EvertonLadiesFc @Official_NCLFC http://t.co/el1bNOg0Z5 http://t.…",FALSE,0,NA,2014-05-10 08:40:28,FALSE,NA,"465048714818879489",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","nondairyqueen",3,TRUE,FALSE,NA,NA
"93","Pau FC : le sprint final peut démarrer face à Nice ce soir au Hameau http://t.co/j7bE3Lw7AM #football",FALSE,1,NA,2014-05-10 08:40:27,FALSE,NA,"465048712059043840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LaRepDpyrenees",0,FALSE,FALSE,NA,NA
"94","RT @footballinit: Wigan 0 QPR 0 Stalemate at the DW as tense 90 minutes awaits at Loftus Road #football http://t.co/bIeP3uGqZS",FALSE,0,NA,2014-05-10 08:40:26,FALSE,NA,"465048707797630976",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","AlabamaPaname",1,TRUE,FALSE,NA,NA
"95","RT @footballinit: Betting Round Up Leyton Orient worth a League 1 flutter #football http://t.co/GFX8NYAbyO",FALSE,0,NA,2014-05-10 08:40:25,FALSE,NA,"465048700956725249",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","AlabamaPaname",1,TRUE,FALSE,NA,NA
"96","RT @footballinit: Ryan Giggs Phil Jones and Wayne Rooney WILL be fine for World Cup #football http://t.co/NdHDFyJRAM",FALSE,0,NA,2014-05-10 08:40:21,FALSE,NA,"465048686821908480",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","AlabamaPaname",1,TRUE,FALSE,NA,NA
"97","RT @footballinit: Man Utd legend Ole Gunnar Solskjaer takes blame for Cardiff relegation #football http://t.co/fF9HpEratT",FALSE,0,NA,2014-05-10 08:40:19,FALSE,NA,"465048675556024320",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","AlabamaPaname",1,TRUE,FALSE,NA,NA
"98","RT @footballinit: My highlight of the season LOSING to Sunderland Jose Mourinho #football http://t.co/tBxHpwJnki",FALSE,0,NA,2014-05-10 08:40:16,FALSE,NA,"465048666093654016",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","AlabamaPaname",1,TRUE,FALSE,NA,NA
"99","""@Forbes: Which of the world's 20 most valuable soccer teams cash in on their Facebook &amp; Twitter followers http://t.co/GDqDXXHr1C"" #football",FALSE,0,NA,2014-05-10 08:40:05,FALSE,NA,"465048620023414784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jcvlz",0,FALSE,FALSE,NA,NA
"100","RT @Twing_IT: #FOOTBALL via BBC Helena Costa 2B high-profile manager of France's@ClermontFoot http://t.co/WcNqXgZfBw @PlaneteFemmes http://…",FALSE,0,NA,2014-05-10 08:40:04,FALSE,NA,"465048615195787264",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for  Android</a>","AlabamaPaname",7,TRUE,FALSE,NA,NA
